H3K4me3_XJ_immune median 100 2 2 2
cpu
Epoch 1/1000 - Train Loss: 8.4212, Val Loss: 8.2769, Test Loss: 8.4904
Epoch 2/1000 - Train Loss: 7.9066, Val Loss: 7.7346, Test Loss: 7.9479
Epoch 3/1000 - Train Loss: 7.4270, Val Loss: 7.3037, Test Loss: 7.5176
Epoch 4/1000 - Train Loss: 7.0313, Val Loss: 6.9200, Test Loss: 7.1341
Epoch 5/1000 - Train Loss: 6.6611, Val Loss: 6.5501, Test Loss: 6.7642
Epoch 6/1000 - Train Loss: 6.3007, Val Loss: 6.1868, Test Loss: 6.4009
Epoch 7/1000 - Train Loss: 5.9459, Val Loss: 5.8277, Test Loss: 6.0418
Epoch 8/1000 - Train Loss: 5.5947, Val Loss: 5.4703, Test Loss: 5.6844
Epoch 9/1000 - Train Loss: 5.2455, Val Loss: 5.1176, Test Loss: 5.3317
Epoch 10/1000 - Train Loss: 4.8984, Val Loss: 4.7650, Test Loss: 4.9791
Epoch 11/1000 - Train Loss: 4.5525, Val Loss: 4.4137, Test Loss: 4.6278
Epoch 12/1000 - Train Loss: 4.2079, Val Loss: 4.0615, Test Loss: 4.2756
Epoch 13/1000 - Train Loss: 3.8637, Val Loss: 3.7138, Test Loss: 3.9278
Epoch 14/1000 - Train Loss: 3.5206, Val Loss: 3.3648, Test Loss: 3.5792
Epoch 15/1000 - Train Loss: 3.1785, Val Loss: 3.0189, Test Loss: 3.2361
Epoch 16/1000 - Train Loss: 2.8474, Val Loss: 2.6789, Test Loss: 2.8987
Epoch 17/1000 - Train Loss: 2.5224, Val Loss: 2.3539, Test Loss: 2.5752
Epoch 18/1000 - Train Loss: 2.2003, Val Loss: 2.0511, Test Loss: 2.2649
Epoch 19/1000 - Train Loss: 1.9107, Val Loss: 1.7959, Test Loss: 2.0102
Epoch 20/1000 - Train Loss: 1.6657, Val Loss: 1.5746, Test Loss: 1.7931
Epoch 21/1000 - Train Loss: 1.4857, Val Loss: 1.4213, Test Loss: 1.6351
Epoch 22/1000 - Train Loss: 1.3538, Val Loss: 1.3184, Test Loss: 1.5205
Epoch 23/1000 - Train Loss: 1.2571, Val Loss: 1.2507, Test Loss: 1.4479
Epoch 24/1000 - Train Loss: 1.1864, Val Loss: 1.1994, Test Loss: 1.3935
Epoch 25/1000 - Train Loss: 1.1373, Val Loss: 1.1690, Test Loss: 1.3620
Epoch 26/1000 - Train Loss: 1.1100, Val Loss: 1.1492, Test Loss: 1.3461
Epoch 27/1000 - Train Loss: 1.0938, Val Loss: 1.1360, Test Loss: 1.3343
Epoch 28/1000 - Train Loss: 1.0842, Val Loss: 1.1304, Test Loss: 1.3279
Epoch 29/1000 - Train Loss: 1.0792, Val Loss: 1.1227, Test Loss: 1.3202
Epoch 30/1000 - Train Loss: 1.0759, Val Loss: 1.1188, Test Loss: 1.3167
Epoch 31/1000 - Train Loss: 1.0725, Val Loss: 1.1155, Test Loss: 1.3139
Epoch 32/1000 - Train Loss: 1.0702, Val Loss: 1.1118, Test Loss: 1.3106
Epoch 33/1000 - Train Loss: 1.0682, Val Loss: 1.1091, Test Loss: 1.3085
Epoch 34/1000 - Train Loss: 1.0683, Val Loss: 1.1081, Test Loss: 1.3079
Epoch 35/1000 - Train Loss: 1.0652, Val Loss: 1.1055, Test Loss: 1.3057
Epoch 36/1000 - Train Loss: 1.0652, Val Loss: 1.1039, Test Loss: 1.3044
Epoch 37/1000 - Train Loss: 1.0650, Val Loss: 1.1036, Test Loss: 1.3042
Epoch 38/1000 - Train Loss: 1.0643, Val Loss: 1.1031, Test Loss: 1.3038
Epoch 39/1000 - Train Loss: 1.0649, Val Loss: 1.1028, Test Loss: 1.3036
Epoch 40/1000 - Train Loss: 1.0651, Val Loss: 1.1025, Test Loss: 1.3034
Epoch 41/1000 - Train Loss: 1.0644, Val Loss: 1.1024, Test Loss: 1.3033
Epoch 42/1000 - Train Loss: 1.0643, Val Loss: 1.1025, Test Loss: 1.3034
Epoch 43/1000 - Train Loss: 1.0648, Val Loss: 1.1025, Test Loss: 1.3034
Epoch 44/1000 - Train Loss: 1.0643, Val Loss: 1.1032, Test Loss: 1.3039
Epoch 45/1000 - Train Loss: 1.0644, Val Loss: 1.1027, Test Loss: 1.3036
Epoch 46/1000 - Train Loss: 1.0644, Val Loss: 1.1027, Test Loss: 1.3036
Epoch 47/1000 - Train Loss: 1.0644, Val Loss: 1.1023, Test Loss: 1.3033
Epoch 48/1000 - Train Loss: 1.0645, Val Loss: 1.1022, Test Loss: 1.3032
Epoch 49/1000 - Train Loss: 1.0644, Val Loss: 1.1027, Test Loss: 1.3035
