H3K36me3_AM_immune median 1000 2 8 2
cpu
Epoch 1/1000 - Train Loss: 70.7165, Val Loss: 39.6894, Test Loss: 42.1007
Epoch 2/1000 - Train Loss: 33.6438, Val Loss: 22.0356, Test Loss: 23.9351
Epoch 3/1000 - Train Loss: 19.7627, Val Loss: 12.3030, Test Loss: 13.8294
Epoch 4/1000 - Train Loss: 11.5108, Val Loss: 6.5914, Test Loss: 7.8177
Epoch 5/1000 - Train Loss: 6.5779, Val Loss: 3.3371, Test Loss: 4.3171
Epoch 6/1000 - Train Loss: 3.7964, Val Loss: 1.7475, Test Loss: 2.5181
Epoch 7/1000 - Train Loss: 2.3124, Val Loss: 1.0172, Test Loss: 1.5662
Epoch 8/1000 - Train Loss: 1.4965, Val Loss: 0.6506, Test Loss: 1.0484
Epoch 9/1000 - Train Loss: 1.0568, Val Loss: 0.4644, Test Loss: 0.7722
Epoch 10/1000 - Train Loss: 0.8103, Val Loss: 0.3788, Test Loss: 0.6069
Epoch 11/1000 - Train Loss: 0.6679, Val Loss: 0.3529, Test Loss: 0.5015
Epoch 12/1000 - Train Loss: 0.5788, Val Loss: 0.3643, Test Loss: 0.4427
Epoch 13/1000 - Train Loss: 0.5251, Val Loss: 0.3847, Test Loss: 0.4099
Epoch 14/1000 - Train Loss: 0.4926, Val Loss: 0.4081, Test Loss: 0.3910
Epoch 15/1000 - Train Loss: 0.4746, Val Loss: 0.4321, Test Loss: 0.3805
Epoch 16/1000 - Train Loss: 0.4653, Val Loss: 0.4524, Test Loss: 0.3756
Epoch 17/1000 - Train Loss: 0.4601, Val Loss: 0.4693, Test Loss: 0.3733
Epoch 18/1000 - Train Loss: 0.4582, Val Loss: 0.4782, Test Loss: 0.3725
Epoch 19/1000 - Train Loss: 0.4575, Val Loss: 0.4843, Test Loss: 0.3721
Epoch 20/1000 - Train Loss: 0.4577, Val Loss: 0.4811, Test Loss: 0.3723
Epoch 21/1000 - Train Loss: 0.4598, Val Loss: 0.4829, Test Loss: 0.3722
Epoch 22/1000 - Train Loss: 0.4603, Val Loss: 0.4862, Test Loss: 0.3721
Epoch 23/1000 - Train Loss: 0.4576, Val Loss: 0.4881, Test Loss: 0.3720
Epoch 24/1000 - Train Loss: 0.4573, Val Loss: 0.4904, Test Loss: 0.3719
Epoch 25/1000 - Train Loss: 0.4587, Val Loss: 0.4895, Test Loss: 0.3719
Epoch 26/1000 - Train Loss: 0.4580, Val Loss: 0.4908, Test Loss: 0.3719
Epoch 27/1000 - Train Loss: 0.4600, Val Loss: 0.4971, Test Loss: 0.3718
Epoch 28/1000 - Train Loss: 0.4605, Val Loss: 0.4933, Test Loss: 0.3718
Epoch 29/1000 - Train Loss: 0.4575, Val Loss: 0.5112, Test Loss: 0.3719
Epoch 30/1000 - Train Loss: 0.4588, Val Loss: 0.5072, Test Loss: 0.3718
Epoch 31/1000 - Train Loss: 0.4589, Val Loss: 0.5009, Test Loss: 0.3718
Epoch 32/1000 - Train Loss: 0.4592, Val Loss: 0.4914, Test Loss: 0.3719
Epoch 33/1000 - Train Loss: 0.4601, Val Loss: 0.4881, Test Loss: 0.3720
Epoch 34/1000 - Train Loss: 0.4619, Val Loss: 0.5007, Test Loss: 0.3718
Epoch 35/1000 - Train Loss: 0.4622, Val Loss: 0.5070, Test Loss: 0.3718
Epoch 36/1000 - Train Loss: 0.4617, Val Loss: 0.4958, Test Loss: 0.3718
Epoch 37/1000 - Train Loss: 0.4604, Val Loss: 0.4840, Test Loss: 0.3722
Epoch 38/1000 - Train Loss: 0.4620, Val Loss: 0.4865, Test Loss: 0.3720
Epoch 39/1000 - Train Loss: 0.4589, Val Loss: 0.4994, Test Loss: 0.3718
Epoch 40/1000 - Train Loss: 0.4612, Val Loss: 0.4981, Test Loss: 0.3718
Epoch 41/1000 - Train Loss: 0.4606, Val Loss: 0.4742, Test Loss: 0.3728
Epoch 42/1000 - Train Loss: 0.4589, Val Loss: 0.4740, Test Loss: 0.3728
Epoch 43/1000 - Train Loss: 0.4603, Val Loss: 0.4964, Test Loss: 0.3718
Epoch 44/1000 - Train Loss: 0.4589, Val Loss: 0.4783, Test Loss: 0.3725
Epoch 45/1000 - Train Loss: 0.4595, Val Loss: 0.4841, Test Loss: 0.3721
Epoch 46/1000 - Train Loss: 0.4587, Val Loss: 0.4864, Test Loss: 0.3720
Epoch 47/1000 - Train Loss: 0.4601, Val Loss: 0.4978, Test Loss: 0.3718
Epoch 48/1000 - Train Loss: 0.4609, Val Loss: 0.4777, Test Loss: 0.3725
Epoch 49/1000 - Train Loss: 0.4616, Val Loss: 0.4833, Test Loss: 0.3722
Epoch 50/1000 - Train Loss: 0.4593, Val Loss: 0.5161, Test Loss: 0.3721
Epoch 51/1000 - Train Loss: 0.4626, Val Loss: 0.4938, Test Loss: 0.3718
Epoch 52/1000 - Train Loss: 0.4602, Val Loss: 0.5015, Test Loss: 0.3718
Epoch 53/1000 - Train Loss: 0.4598, Val Loss: 0.4896, Test Loss: 0.3719
Epoch 54/1000 - Train Loss: 0.4580, Val Loss: 0.5048, Test Loss: 0.3718
Epoch 55/1000 - Train Loss: 0.4594, Val Loss: 0.4962, Test Loss: 0.3718
Epoch 56/1000 - Train Loss: 0.4616, Val Loss: 0.4967, Test Loss: 0.3718
Epoch 57/1000 - Train Loss: 0.4599, Val Loss: 0.4919, Test Loss: 0.3718
Epoch 58/1000 - Train Loss: 0.4592, Val Loss: 0.4901, Test Loss: 0.3719
Epoch 59/1000 - Train Loss: 0.4631, Val Loss: 0.5033, Test Loss: 0.3718
Epoch 60/1000 - Train Loss: 0.4595, Val Loss: 0.4986, Test Loss: 0.3718
Epoch 61/1000 - Train Loss: 0.4643, Val Loss: 0.5099, Test Loss: 0.3719
Epoch 62/1000 - Train Loss: 0.4591, Val Loss: 0.4965, Test Loss: 0.3718
