H3K27me3_TDH_some median 1000 2 8 2
cpu
Epoch 1/1000 - Train Loss: 11.3112, Val Loss: 11.3912, Test Loss: 11.1912
Epoch 2/1000 - Train Loss: 11.0305, Val Loss: 11.0759, Test Loss: 10.8708
Epoch 3/1000 - Train Loss: 10.6467, Val Loss: 10.6218, Test Loss: 10.4136
Epoch 4/1000 - Train Loss: 10.1107, Val Loss: 10.0184, Test Loss: 9.8093
Epoch 5/1000 - Train Loss: 9.4912, Val Loss: 9.4133, Test Loss: 9.2053
Epoch 6/1000 - Train Loss: 8.9353, Val Loss: 8.9187, Test Loss: 8.7095
Epoch 7/1000 - Train Loss: 8.4895, Val Loss: 8.5269, Test Loss: 8.3158
Epoch 8/1000 - Train Loss: 8.1321, Val Loss: 8.2070, Test Loss: 7.9947
Epoch 9/1000 - Train Loss: 7.8330, Val Loss: 7.9293, Test Loss: 7.7163
Epoch 10/1000 - Train Loss: 7.5669, Val Loss: 7.6752, Test Loss: 7.4619
Epoch 11/1000 - Train Loss: 7.3198, Val Loss: 7.4354, Test Loss: 7.2219
Epoch 12/1000 - Train Loss: 7.0846, Val Loss: 7.2051, Test Loss: 6.9915
Epoch 13/1000 - Train Loss: 6.8577, Val Loss: 6.9819, Test Loss: 6.7681
Epoch 14/1000 - Train Loss: 6.6369, Val Loss: 6.7639, Test Loss: 6.5502
Epoch 15/1000 - Train Loss: 6.4210, Val Loss: 6.5503, Test Loss: 6.3364
Epoch 16/1000 - Train Loss: 6.2090, Val Loss: 6.3400, Test Loss: 6.1262
Epoch 17/1000 - Train Loss: 6.0001, Val Loss: 6.1327, Test Loss: 5.9188
Epoch 18/1000 - Train Loss: 5.7939, Val Loss: 5.9277, Test Loss: 5.7138
Epoch 19/1000 - Train Loss: 5.5899, Val Loss: 5.7248, Test Loss: 5.5108
Epoch 20/1000 - Train Loss: 5.3878, Val Loss: 5.5236, Test Loss: 5.3097
Epoch 21/1000 - Train Loss: 5.1874, Val Loss: 5.3240, Test Loss: 5.1100
Epoch 22/1000 - Train Loss: 4.9884, Val Loss: 5.1258, Test Loss: 4.9118
Epoch 23/1000 - Train Loss: 4.7907, Val Loss: 4.9287, Test Loss: 4.7147
Epoch 24/1000 - Train Loss: 4.5941, Val Loss: 4.7327, Test Loss: 4.5187
Epoch 25/1000 - Train Loss: 4.3985, Val Loss: 4.5376, Test Loss: 4.3236
Epoch 26/1000 - Train Loss: 4.2039, Val Loss: 4.3434, Test Loss: 4.1294
Epoch 27/1000 - Train Loss: 4.0100, Val Loss: 4.1500, Test Loss: 3.9360
Epoch 28/1000 - Train Loss: 3.8170, Val Loss: 3.9573, Test Loss: 3.7433
Epoch 29/1000 - Train Loss: 3.6246, Val Loss: 3.7652, Test Loss: 3.5512
Epoch 30/1000 - Train Loss: 3.4328, Val Loss: 3.5738, Test Loss: 3.3598
Epoch 31/1000 - Train Loss: 3.2416, Val Loss: 3.3829, Test Loss: 3.1689
Epoch 32/1000 - Train Loss: 3.0510, Val Loss: 3.1925, Test Loss: 2.9785
Epoch 33/1000 - Train Loss: 2.8608, Val Loss: 3.0026, Test Loss: 2.7886
Epoch 34/1000 - Train Loss: 2.6820, Val Loss: 2.8164, Test Loss: 2.6023
Epoch 35/1000 - Train Loss: 2.5114, Val Loss: 2.6461, Test Loss: 2.4338
Epoch 36/1000 - Train Loss: 2.3575, Val Loss: 2.4768, Test Loss: 2.2856
Epoch 37/1000 - Train Loss: 2.2042, Val Loss: 2.3070, Test Loss: 2.1426
Epoch 38/1000 - Train Loss: 2.0526, Val Loss: 2.1521, Test Loss: 2.0348
Epoch 39/1000 - Train Loss: 1.8982, Val Loss: 2.0150, Test Loss: 1.9486
Epoch 40/1000 - Train Loss: 1.7481, Val Loss: 1.9099, Test Loss: 1.8702
Epoch 41/1000 - Train Loss: 1.6253, Val Loss: 1.8137, Test Loss: 1.8107
Epoch 42/1000 - Train Loss: 1.5166, Val Loss: 1.7576, Test Loss: 1.7586
Epoch 43/1000 - Train Loss: 1.4416, Val Loss: 1.7238, Test Loss: 1.7206
Epoch 44/1000 - Train Loss: 1.4120, Val Loss: 1.6990, Test Loss: 1.6953
Epoch 45/1000 - Train Loss: 1.3947, Val Loss: 1.6835, Test Loss: 1.6808
Epoch 46/1000 - Train Loss: 1.3870, Val Loss: 1.6693, Test Loss: 1.6684
Epoch 47/1000 - Train Loss: 1.3816, Val Loss: 1.6568, Test Loss: 1.6614
Epoch 48/1000 - Train Loss: 1.3773, Val Loss: 1.6438, Test Loss: 1.6549
Epoch 49/1000 - Train Loss: 1.3714, Val Loss: 1.6426, Test Loss: 1.6545
Epoch 50/1000 - Train Loss: 1.3675, Val Loss: 1.6293, Test Loss: 1.6519
Epoch 51/1000 - Train Loss: 1.3620, Val Loss: 1.6201, Test Loss: 1.6502
Epoch 52/1000 - Train Loss: 1.3633, Val Loss: 1.6037, Test Loss: 1.6474
Epoch 53/1000 - Train Loss: 1.3528, Val Loss: 1.6012, Test Loss: 1.6474
Epoch 54/1000 - Train Loss: 1.3528, Val Loss: 1.5862, Test Loss: 1.6474
Epoch 55/1000 - Train Loss: 1.3465, Val Loss: 1.5768, Test Loss: 1.6474
Epoch 56/1000 - Train Loss: 1.3429, Val Loss: 1.5775, Test Loss: 1.6474
Epoch 57/1000 - Train Loss: 1.3452, Val Loss: 1.5602, Test Loss: 1.6482
Epoch 58/1000 - Train Loss: 1.3382, Val Loss: 1.5626, Test Loss: 1.6478
Epoch 59/1000 - Train Loss: 1.3390, Val Loss: 1.5591, Test Loss: 1.6485
Epoch 60/1000 - Train Loss: 1.3376, Val Loss: 1.5529, Test Loss: 1.6496
Epoch 61/1000 - Train Loss: 1.3364, Val Loss: 1.5533, Test Loss: 1.6496
Epoch 62/1000 - Train Loss: 1.3369, Val Loss: 1.5507, Test Loss: 1.6500
Epoch 63/1000 - Train Loss: 1.3363, Val Loss: 1.5495, Test Loss: 1.6503
Epoch 64/1000 - Train Loss: 1.3368, Val Loss: 1.5527, Test Loss: 1.6497
Epoch 65/1000 - Train Loss: 1.3364, Val Loss: 1.5513, Test Loss: 1.6499
Epoch 66/1000 - Train Loss: 1.3375, Val Loss: 1.5484, Test Loss: 1.6505
Epoch 67/1000 - Train Loss: 1.3387, Val Loss: 1.5487, Test Loss: 1.6504
Epoch 68/1000 - Train Loss: 1.3362, Val Loss: 1.5526, Test Loss: 1.6497
Epoch 69/1000 - Train Loss: 1.3369, Val Loss: 1.5491, Test Loss: 1.6503
Epoch 70/1000 - Train Loss: 1.3370, Val Loss: 1.5529, Test Loss: 1.6496
Epoch 71/1000 - Train Loss: 1.3382, Val Loss: 1.5467, Test Loss: 1.6512
Epoch 72/1000 - Train Loss: 1.3359, Val Loss: 1.5485, Test Loss: 1.6505
Epoch 73/1000 - Train Loss: 1.3396, Val Loss: 1.5530, Test Loss: 1.6496
Epoch 74/1000 - Train Loss: 1.3370, Val Loss: 1.5487, Test Loss: 1.6504
Epoch 75/1000 - Train Loss: 1.3378, Val Loss: 1.5547, Test Loss: 1.6493
Epoch 76/1000 - Train Loss: 1.3367, Val Loss: 1.5536, Test Loss: 1.6495
