H3K36me3_TDH_ENCODE median 1000 2 16 1
cpu
Epoch 1/1000 - Train Loss: 9.0001, Val Loss: 9.0233, Test Loss: 9.0791
Epoch 2/1000 - Train Loss: 8.3727, Val Loss: 7.9296, Test Loss: 8.0469
Epoch 3/1000 - Train Loss: 6.9665, Val Loss: 6.5876, Test Loss: 6.6455
Epoch 4/1000 - Train Loss: 5.9591, Val Loss: 5.8305, Test Loss: 5.8734
Epoch 5/1000 - Train Loss: 5.2492, Val Loss: 5.1500, Test Loss: 5.1896
Epoch 6/1000 - Train Loss: 4.5934, Val Loss: 4.5246, Test Loss: 4.5627
Epoch 7/1000 - Train Loss: 3.9880, Val Loss: 3.9371, Test Loss: 3.9745
Epoch 8/1000 - Train Loss: 3.4123, Val Loss: 3.3725, Test Loss: 3.4096
Epoch 9/1000 - Train Loss: 2.8555, Val Loss: 2.8233, Test Loss: 2.8656
Epoch 10/1000 - Train Loss: 2.3310, Val Loss: 2.4302, Test Loss: 2.3617
Epoch 11/1000 - Train Loss: 1.8654, Val Loss: 2.0948, Test Loss: 1.9112
Epoch 12/1000 - Train Loss: 1.4681, Val Loss: 1.8569, Test Loss: 1.6166
Epoch 13/1000 - Train Loss: 1.2344, Val Loss: 1.6888, Test Loss: 1.4090
Epoch 14/1000 - Train Loss: 1.1148, Val Loss: 1.6468, Test Loss: 1.3243
Epoch 15/1000 - Train Loss: 1.0785, Val Loss: 1.6467, Test Loss: 1.2682
Epoch 16/1000 - Train Loss: 1.0613, Val Loss: 1.6467, Test Loss: 1.2339
Epoch 17/1000 - Train Loss: 1.0484, Val Loss: 1.6467, Test Loss: 1.2158
Epoch 18/1000 - Train Loss: 1.0464, Val Loss: 1.6467, Test Loss: 1.2026
Epoch 19/1000 - Train Loss: 1.0459, Val Loss: 1.6467, Test Loss: 1.2065
Epoch 20/1000 - Train Loss: 1.0426, Val Loss: 1.6467, Test Loss: 1.1999
Epoch 21/1000 - Train Loss: 1.0422, Val Loss: 1.6467, Test Loss: 1.1878
Epoch 22/1000 - Train Loss: 1.0424, Val Loss: 1.6467, Test Loss: 1.1922
Epoch 23/1000 - Train Loss: 1.0409, Val Loss: 1.6467, Test Loss: 1.1922
Epoch 24/1000 - Train Loss: 1.0410, Val Loss: 1.6467, Test Loss: 1.1916
Epoch 25/1000 - Train Loss: 1.0477, Val Loss: 1.6467, Test Loss: 1.1878
Epoch 26/1000 - Train Loss: 1.0423, Val Loss: 1.6467, Test Loss: 1.1870
Epoch 27/1000 - Train Loss: 1.0444, Val Loss: 1.6467, Test Loss: 1.1816
Epoch 28/1000 - Train Loss: 1.0435, Val Loss: 1.6467, Test Loss: 1.1900
Epoch 29/1000 - Train Loss: 1.0411, Val Loss: 1.6467, Test Loss: 1.1953
Epoch 30/1000 - Train Loss: 1.0418, Val Loss: 1.6467, Test Loss: 1.1969
Epoch 31/1000 - Train Loss: 1.0408, Val Loss: 1.6467, Test Loss: 1.1917
Epoch 32/1000 - Train Loss: 1.0440, Val Loss: 1.6467, Test Loss: 1.1978
Epoch 33/1000 - Train Loss: 1.0422, Val Loss: 1.6467, Test Loss: 1.1891
Epoch 34/1000 - Train Loss: 1.0434, Val Loss: 1.6467, Test Loss: 1.1826
Epoch 35/1000 - Train Loss: 1.0411, Val Loss: 1.6467, Test Loss: 1.1775
Epoch 36/1000 - Train Loss: 1.0406, Val Loss: 1.6467, Test Loss: 1.1829
Epoch 37/1000 - Train Loss: 1.0431, Val Loss: 1.6467, Test Loss: 1.1821
Epoch 38/1000 - Train Loss: 1.0424, Val Loss: 1.6467, Test Loss: 1.1812
Epoch 39/1000 - Train Loss: 1.0430, Val Loss: 1.6467, Test Loss: 1.1738
Epoch 40/1000 - Train Loss: 1.0414, Val Loss: 1.6467, Test Loss: 1.1821
Epoch 41/1000 - Train Loss: 1.0447, Val Loss: 1.6467, Test Loss: 1.1763
Epoch 42/1000 - Train Loss: 1.0425, Val Loss: 1.6467, Test Loss: 1.1848
Epoch 43/1000 - Train Loss: 1.0416, Val Loss: 1.6467, Test Loss: 1.1860
Epoch 44/1000 - Train Loss: 1.0410, Val Loss: 1.6467, Test Loss: 1.1876
Epoch 45/1000 - Train Loss: 1.0462, Val Loss: 1.6467, Test Loss: 1.1836
Epoch 46/1000 - Train Loss: 1.0424, Val Loss: 1.6467, Test Loss: 1.1940
Epoch 47/1000 - Train Loss: 1.0431, Val Loss: 1.6467, Test Loss: 1.1853
Epoch 48/1000 - Train Loss: 1.0430, Val Loss: 1.6467, Test Loss: 1.1883
Epoch 49/1000 - Train Loss: 1.0417, Val Loss: 1.6467, Test Loss: 1.1908
Epoch 50/1000 - Train Loss: 1.0421, Val Loss: 1.6467, Test Loss: 1.1851
Epoch 51/1000 - Train Loss: 1.0441, Val Loss: 1.6467, Test Loss: 1.1875
Epoch 52/1000 - Train Loss: 1.0417, Val Loss: 1.6467, Test Loss: 1.1855
Epoch 53/1000 - Train Loss: 1.0416, Val Loss: 1.6467, Test Loss: 1.1784
Epoch 54/1000 - Train Loss: 1.0415, Val Loss: 1.6467, Test Loss: 1.1897
Epoch 55/1000 - Train Loss: 1.0424, Val Loss: 1.6467, Test Loss: 1.1878
Epoch 56/1000 - Train Loss: 1.0426, Val Loss: 1.6467, Test Loss: 1.1866
Epoch 57/1000 - Train Loss: 1.0418, Val Loss: 1.6467, Test Loss: 1.1780
Epoch 58/1000 - Train Loss: 1.0428, Val Loss: 1.6467, Test Loss: 1.1830
Epoch 59/1000 - Train Loss: 1.0443, Val Loss: 1.6467, Test Loss: 1.1892
Epoch 60/1000 - Train Loss: 1.0431, Val Loss: 1.6467, Test Loss: 1.1840
Epoch 61/1000 - Train Loss: 1.0426, Val Loss: 1.6467, Test Loss: 1.1793
Epoch 62/1000 - Train Loss: 1.0418, Val Loss: 1.6467, Test Loss: 1.1809
Epoch 63/1000 - Train Loss: 1.0444, Val Loss: 1.6467, Test Loss: 1.1838
Epoch 64/1000 - Train Loss: 1.0488, Val Loss: 1.6467, Test Loss: 1.1886
Epoch 65/1000 - Train Loss: 1.0477, Val Loss: 1.6467, Test Loss: 1.1668
Epoch 66/1000 - Train Loss: 1.0450, Val Loss: 1.6467, Test Loss: 1.1819
Epoch 67/1000 - Train Loss: 1.0413, Val Loss: 1.6467, Test Loss: 1.1814
Epoch 68/1000 - Train Loss: 1.0452, Val Loss: 1.6467, Test Loss: 1.1739
Epoch 69/1000 - Train Loss: 1.0415, Val Loss: 1.6467, Test Loss: 1.1807
Epoch 70/1000 - Train Loss: 1.0415, Val Loss: 1.6467, Test Loss: 1.1783
Epoch 71/1000 - Train Loss: 1.0439, Val Loss: 1.6467, Test Loss: 1.1702
Epoch 72/1000 - Train Loss: 1.0498, Val Loss: 1.6467, Test Loss: 1.1820
Epoch 73/1000 - Train Loss: 1.0443, Val Loss: 1.6467, Test Loss: 1.1714
Epoch 74/1000 - Train Loss: 1.0435, Val Loss: 1.6467, Test Loss: 1.1596
Epoch 75/1000 - Train Loss: 1.0416, Val Loss: 1.6467, Test Loss: 1.1624
Epoch 76/1000 - Train Loss: 1.0407, Val Loss: 1.6467, Test Loss: 1.1681
Epoch 77/1000 - Train Loss: 1.0473, Val Loss: 1.6467, Test Loss: 1.1572
Epoch 78/1000 - Train Loss: 1.0422, Val Loss: 1.6467, Test Loss: 1.1634
Epoch 79/1000 - Train Loss: 1.0400, Val Loss: 1.6467, Test Loss: 1.1696
Epoch 80/1000 - Train Loss: 1.0429, Val Loss: 1.6467, Test Loss: 1.1736
Epoch 81/1000 - Train Loss: 1.0509, Val Loss: 1.6467, Test Loss: 1.1547
Epoch 82/1000 - Train Loss: 1.0431, Val Loss: 1.6467, Test Loss: 1.1727
Epoch 83/1000 - Train Loss: 1.0416, Val Loss: 1.6467, Test Loss: 1.1754
Epoch 84/1000 - Train Loss: 1.0410, Val Loss: 1.6467, Test Loss: 1.1701
Epoch 85/1000 - Train Loss: 1.0422, Val Loss: 1.6467, Test Loss: 1.1705
Epoch 86/1000 - Train Loss: 1.0447, Val Loss: 1.6467, Test Loss: 1.1653
Epoch 87/1000 - Train Loss: 1.0468, Val Loss: 1.6467, Test Loss: 1.1586
Epoch 88/1000 - Train Loss: 1.0414, Val Loss: 1.6467, Test Loss: 1.1690
Epoch 89/1000 - Train Loss: 1.0424, Val Loss: 1.6467, Test Loss: 1.1693
