dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,median,2000,1,8,4,5,0.6298833933599188,0.5838614318061904,0.4723385237893568,1534.224735736847
