dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_other,mean,1000,2,2,1,1,0.7639864683151245,0.4097285270690918,0.6064462184906005,433.43163084983826
