dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_immune,mean,1000,2,2,1,190,0.3438751514141376,0.63515305519104,0.8916465759277343,43.1553008556366
