dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_XJ_immune,median,100,1,2,1,102,1.2640483740604285,1.1359865951538086,1.0778046176858145,40279.32952475548
