dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
ATAC_JV_adipose,median,2000,2,8,1,35,0.9120896495118433,0.8283319187164306,1.0391716195023768,9111.01311135292
