dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_immune,mean,2000,2,2,2,99,1.3074583344989352,1.0172133578194513,1.228194595587374,2759.373785972595
