Epoch 1/1000 - Train Loss: 2.1333, Val Loss: 1.9171, Test Loss: 2.0121
Epoch 2/1000 - Train Loss: 1.6248, Val Loss: 1.3818, Test Loss: 1.4626
Epoch 3/1000 - Train Loss: 1.2778, Val Loss: 0.9588, Test Loss: 1.0432
Epoch 4/1000 - Train Loss: 1.0595, Val Loss: 0.7705, Test Loss: 0.8874
Epoch 5/1000 - Train Loss: 1.0016, Val Loss: 0.7665, Test Loss: 0.8815
Epoch 6/1000 - Train Loss: 0.9973, Val Loss: 0.7651, Test Loss: 0.8775
Epoch 7/1000 - Train Loss: 1.0015, Val Loss: 0.7653, Test Loss: 0.8832
Epoch 8/1000 - Train Loss: 1.0032, Val Loss: 0.7647, Test Loss: 0.8838
Epoch 9/1000 - Train Loss: 0.9963, Val Loss: 0.7612, Test Loss: 0.8791
Epoch 10/1000 - Train Loss: 0.9961, Val Loss: 0.7600, Test Loss: 0.8795
Epoch 11/1000 - Train Loss: 0.9964, Val Loss: 0.7592, Test Loss: 0.8791
Epoch 12/1000 - Train Loss: 0.9924, Val Loss: 0.7610, Test Loss: 0.8827
Epoch 13/1000 - Train Loss: 0.9914, Val Loss: 0.7600, Test Loss: 0.8807
Epoch 14/1000 - Train Loss: 0.9942, Val Loss: 0.7569, Test Loss: 0.8812
Epoch 15/1000 - Train Loss: 0.9980, Val Loss: 0.7548, Test Loss: 0.8809
Epoch 16/1000 - Train Loss: 0.9953, Val Loss: 0.7541, Test Loss: 0.8810
Epoch 17/1000 - Train Loss: 0.9910, Val Loss: 0.7599, Test Loss: 0.8825
Epoch 18/1000 - Train Loss: 0.9888, Val Loss: 0.7530, Test Loss: 0.8814
Epoch 19/1000 - Train Loss: 0.9935, Val Loss: 0.7518, Test Loss: 0.8816
Epoch 20/1000 - Train Loss: 0.9893, Val Loss: 0.7522, Test Loss: 0.8819
Epoch 21/1000 - Train Loss: 0.9882, Val Loss: 0.7538, Test Loss: 0.8829
Epoch 22/1000 - Train Loss: 0.9929, Val Loss: 0.7512, Test Loss: 0.8823
Epoch 23/1000 - Train Loss: 0.9907, Val Loss: 0.7497, Test Loss: 0.8822
Epoch 24/1000 - Train Loss: 0.9874, Val Loss: 0.7504, Test Loss: 0.8828
Epoch 25/1000 - Train Loss: 0.9944, Val Loss: 0.7648, Test Loss: 0.8854
Epoch 26/1000 - Train Loss: 0.9904, Val Loss: 0.7546, Test Loss: 0.8834
Epoch 27/1000 - Train Loss: 0.9850, Val Loss: 0.7504, Test Loss: 0.8827
Epoch 28/1000 - Train Loss: 0.9890, Val Loss: 0.7622, Test Loss: 0.8844
Epoch 29/1000 - Train Loss: 0.9852, Val Loss: 0.7498, Test Loss: 0.8823
Epoch 30/1000 - Train Loss: 0.9826, Val Loss: 0.7578, Test Loss: 0.8837
Epoch 31/1000 - Train Loss: 0.9853, Val Loss: 0.7459, Test Loss: 0.8824
Epoch 32/1000 - Train Loss: 0.9828, Val Loss: 0.7469, Test Loss: 0.8820
Epoch 33/1000 - Train Loss: 0.9833, Val Loss: 0.7458, Test Loss: 0.8825
Epoch 34/1000 - Train Loss: 0.9830, Val Loss: 0.7460, Test Loss: 0.8828
Epoch 35/1000 - Train Loss: 0.9810, Val Loss: 0.7523, Test Loss: 0.8828
Epoch 36/1000 - Train Loss: 0.9791, Val Loss: 0.7467, Test Loss: 0.8861
Epoch 37/1000 - Train Loss: 0.9831, Val Loss: 0.7465, Test Loss: 0.8823
Epoch 38/1000 - Train Loss: 0.9829, Val Loss: 0.7461, Test Loss: 0.8825
Epoch 39/1000 - Train Loss: 0.9803, Val Loss: 0.7549, Test Loss: 0.8832
Epoch 40/1000 - Train Loss: 0.9796, Val Loss: 0.7514, Test Loss: 0.8824
Epoch 41/1000 - Train Loss: 0.9822, Val Loss: 0.7507, Test Loss: 0.8819
