dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_other,1,1,1,456,8.158044815063477,4.600836277008057,12.123559951782228,2.3007259368896484
H3K4me3_TDH_other,1,1,2,6359,1.7723755836486816,3.4122157096862797,1.999586582183838,11.005327463150024
H3K4me3_TDH_other,1,32,1,140,7.491174697875977,4.418160915374756,10.63252067565918,2.950303316116333
H3K4me3_TDH_other,1,32,2,3782,1.639517307281494,3.2715067863464355,1.6981139183044434,7.156749486923218
H3K4me3_TDH_other,1,64,1,107,7.771515846252441,4.7172064781188965,11.197883605957031,1.829296827316284
H3K4me3_TDH_other,1,64,2,1609,1.6583431959152222,3.893568515777588,1.8354994058609009,4.2392871379852295
H3K4me3_TDH_other,1,128,1,65,6.994145393371582,4.591651439666748,10.17905616760254,1.766899347305298
H3K4me3_TDH_other,1,128,2,865,1.653034806251526,3.990808486938477,1.8539905548095703,3.0293452739715576
H3K4me3_TDH_other,1,256,1,45,6.5938568115234375,4.64818286895752,9.695354461669922,1.7324471473693848
H3K4me3_TDH_other,1,256,2,596,1.69367253780365,3.862802028656006,1.8352240324020384,2.752243757247925
H3K4me3_TDH_other,1,512,1,449,1.3397667407989502,1.7287558317184448,2.586635112762451,2.598994731903076
H3K4me3_TDH_other,1,512,2,374,1.7051212787628174,3.765360355377197,1.8145486116409304,2.4583001136779785
H3K4me3_TDH_other,1,2,1,12373,2.5886940956115723,2.2209243774414062,3.395714282989502,19.94335436820984
H3K4me3_TDH_other,2,1,1,11550,2.5888378620147705,2.218026161193848,3.390353918075561,21.5125195980072
H3K4me3_TDH_other,2,1,2,16535,2.9037904739379883,3.366773128509521,2.300224542617798,30.848780632019043
H3K4me3_TDH_other,2,2,1,11433,2.58857536315918,2.22092342376709,3.3898749351501465,22.456581830978397
H3K4me3_TDH_other,2,2,2,16417,2.9037904739379883,3.362961530685425,2.303239345550537,19.629664421081543
H3K4me3_TDH_other,2,4,1,345,6.806848049163818,4.058466911315918,9.838739395141602,2.286778688430786
H3K4me3_TDH_other,2,4,2,3674,2.174509048461914,3.1045100688934326,1.8893746137619016,8.364121437072754
H3K4me3_TDH_other,2,8,1,11776,2.588592529296875,2.220923900604248,3.3898935317993164,22.474671363830566
H3K4me3_TDH_other,2,8,2,16761,2.9037904739379883,3.362961530685425,2.303316354751587,31.104449033737183
H3K4me3_TDH_other,2,16,1,118,6.825636386871338,4.295600891113281,9.868245124816896,12.344724893569946
H3K4me3_TDH_other,2,16,2,144,7.71302604675293,14.373151779174805,6.719699382781982,1.8509929180145264
H3K4me3_TDH_other,1,2,2,17358,2.9037904739379883,3.388688564300537,2.2986085414886475,27.8666889667511
H3K4me3_TDH_other,2,32,1,95,5.814499855041504,4.195010185241699,8.542339324951172,1.8604028224945068
H3K4me3_TDH_other,2,32,2,116,7.341217994689941,13.687658309936523,6.583499431610107,1.9010672569274905
H3K4me3_TDH_other,2,64,1,386,1.3748376369476318,1.7093031406402588,2.6258623600006104,2.438205480575561
H3K4me3_TDH_other,2,64,2,391,1.669666767120361,3.994881391525269,1.868086695671081,2.445744514465332
H3K4me3_TDH_other,2,128,1,685,1.291977047920227,1.6361933946609497,2.5761303901672363,3.139130115509033
H3K4me3_TDH_other,2,128,2,250,1.6559715270996094,3.5985233783721924,1.8107603788375852,2.426607847213745
H3K4me3_TDH_other,2,256,1,248,1.2876194715499878,1.6625629663467407,2.527516841888428,2.642136335372925
H3K4me3_TDH_other,2,256,2,180,1.648852825164795,3.5855088233947754,1.8568925857543943,2.456725835800171
H3K4me3_TDH_other,2,512,1,135,1.2607686519622805,1.6603556871414185,2.4553067684173584,2.8912501335144043
H3K4me3_TDH_other,2,512,2,120,1.6039488315582275,3.6801936626434326,1.922781467437744,2.847390651702881
H3K4me3_TDH_other,1,4,1,524,8.379030227661133,4.689933776855469,12.4790620803833,2.343433141708374
H3K4me3_TDH_other,3,1,1,11381,2.5885698795318604,2.220923662185669,3.389868974685669,24.48120784759521
H3K4me3_TDH_other,3,1,2,16366,2.9037904739379883,3.362961530685425,2.303239345550537,22.198712825775143
H3K4me3_TDH_other,3,2,1,2584,2.4867303371429443,2.220931053161621,3.2720909118652344,4.651431322097778
H3K4me3_TDH_other,3,2,2,9226,2.9037904739379883,3.362867832183838,2.303251028060913,13.36528182029724
