dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_immune,linear,mean,100,1,2,4,2,266,0.6552894711494446,0.729353666305542,0.6328521616318646,663.25537109375
