dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_XJ_immune,median,1000,2,8,1,28,1.2407464692086885,1.16434326171875,1.073539769812806,1831.2151165008545
