dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_RL_cancer,linear,mean,100,1,1,2,1,429,1.2202778339385987,1.6553099751472473,1.0904982416253342,16924.292130708694
