dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_immune,median,1000,1,16,1,3,0.5237208879910983,0.9567604064941406,0.7275577068328858,119.52755093574524
