dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K9me3_TDH_BP,square,mean,1000,1,1,4,1,183,1.0685233149784976,0.9822666034474073,1.6802243442020632,3501.628560066223
