dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_ENCODE,linear,median,1000,1,2,2,1,104,0.5106980949640274,0.3168165418836806,0.571614658131319,54.283493995666504
