H3K4me3_XJ_immune mean 100 1 8 2
cpu
Epoch 1/1000 - Train Loss: 8.2625, Val Loss: 7.4353, Test Loss: 7.9189
Epoch 2/1000 - Train Loss: 6.7864, Val Loss: 5.8186, Test Loss: 6.2378
Epoch 3/1000 - Train Loss: 5.3405, Val Loss: 4.5349, Test Loss: 4.9049
Epoch 4/1000 - Train Loss: 4.0852, Val Loss: 3.3598, Test Loss: 3.6866
Epoch 5/1000 - Train Loss: 2.9197, Val Loss: 2.2675, Test Loss: 2.5635
Epoch 6/1000 - Train Loss: 1.9108, Val Loss: 1.4371, Test Loss: 1.7458
Epoch 7/1000 - Train Loss: 1.3541, Val Loss: 1.1616, Test Loss: 1.4307
Epoch 8/1000 - Train Loss: 1.1414, Val Loss: 1.0782, Test Loss: 1.3355
Epoch 9/1000 - Train Loss: 1.0864, Val Loss: 1.0665, Test Loss: 1.3141
Epoch 10/1000 - Train Loss: 1.0725, Val Loss: 1.0632, Test Loss: 1.3059
Epoch 11/1000 - Train Loss: 1.0709, Val Loss: 1.0632, Test Loss: 1.3034
Epoch 12/1000 - Train Loss: 1.0687, Val Loss: 1.0632, Test Loss: 1.3029
Epoch 13/1000 - Train Loss: 1.0710, Val Loss: 1.0632, Test Loss: 1.3028
Epoch 14/1000 - Train Loss: 1.0693, Val Loss: 1.0632, Test Loss: 1.3016
Epoch 15/1000 - Train Loss: 1.0688, Val Loss: 1.0632, Test Loss: 1.3019
Epoch 16/1000 - Train Loss: 1.0687, Val Loss: 1.0633, Test Loss: 1.3012
Epoch 17/1000 - Train Loss: 1.0684, Val Loss: 1.0633, Test Loss: 1.3017
Epoch 18/1000 - Train Loss: 1.0683, Val Loss: 1.0632, Test Loss: 1.3025
Epoch 19/1000 - Train Loss: 1.0695, Val Loss: 1.0632, Test Loss: 1.3025
Epoch 20/1000 - Train Loss: 1.0684, Val Loss: 1.0633, Test Loss: 1.3014
Epoch 21/1000 - Train Loss: 1.0691, Val Loss: 1.0632, Test Loss: 1.3013
Epoch 22/1000 - Train Loss: 1.0700, Val Loss: 1.0632, Test Loss: 1.3032
Epoch 23/1000 - Train Loss: 1.0692, Val Loss: 1.0632, Test Loss: 1.3020
Epoch 24/1000 - Train Loss: 1.0696, Val Loss: 1.0633, Test Loss: 1.3018
Epoch 25/1000 - Train Loss: 1.0685, Val Loss: 1.0632, Test Loss: 1.3024
Epoch 26/1000 - Train Loss: 1.0695, Val Loss: 1.0632, Test Loss: 1.3034
Epoch 27/1000 - Train Loss: 1.0691, Val Loss: 1.0632, Test Loss: 1.3020
Epoch 28/1000 - Train Loss: 1.0679, Val Loss: 1.0632, Test Loss: 1.3028
Epoch 29/1000 - Train Loss: 1.0694, Val Loss: 1.0632, Test Loss: 1.3024
Epoch 30/1000 - Train Loss: 1.0689, Val Loss: 1.0633, Test Loss: 1.3024
Epoch 31/1000 - Train Loss: 1.0688, Val Loss: 1.0633, Test Loss: 1.3011
Epoch 32/1000 - Train Loss: 1.0689, Val Loss: 1.0633, Test Loss: 1.3019
Epoch 33/1000 - Train Loss: 1.0689, Val Loss: 1.0633, Test Loss: 1.3011
Epoch 34/1000 - Train Loss: 1.0699, Val Loss: 1.0633, Test Loss: 1.3015
Epoch 35/1000 - Train Loss: 1.0676, Val Loss: 1.0633, Test Loss: 1.3018
Epoch 36/1000 - Train Loss: 1.0699, Val Loss: 1.0633, Test Loss: 1.3029
Epoch 37/1000 - Train Loss: 1.0694, Val Loss: 1.0633, Test Loss: 1.3019
Epoch 38/1000 - Train Loss: 1.0697, Val Loss: 1.0633, Test Loss: 1.3020
Epoch 39/1000 - Train Loss: 1.0689, Val Loss: 1.0633, Test Loss: 1.3023
Epoch 40/1000 - Train Loss: 1.0706, Val Loss: 1.0633, Test Loss: 1.3014
Epoch 41/1000 - Train Loss: 1.0684, Val Loss: 1.0633, Test Loss: 1.3018
Epoch 42/1000 - Train Loss: 1.0702, Val Loss: 1.0633, Test Loss: 1.3015
Epoch 43/1000 - Train Loss: 1.0676, Val Loss: 1.0633, Test Loss: 1.3027
Epoch 44/1000 - Train Loss: 1.0689, Val Loss: 1.0633, Test Loss: 1.3016
Epoch 45/1000 - Train Loss: 1.0684, Val Loss: 1.0633, Test Loss: 1.3018
Epoch 46/1000 - Train Loss: 1.0708, Val Loss: 1.0633, Test Loss: 1.3016
Epoch 47/1000 - Train Loss: 1.0696, Val Loss: 1.0633, Test Loss: 1.3030
Epoch 48/1000 - Train Loss: 1.0685, Val Loss: 1.0633, Test Loss: 1.3019
Epoch 49/1000 - Train Loss: 1.0691, Val Loss: 1.0633, Test Loss: 1.3018
Epoch 50/1000 - Train Loss: 1.0690, Val Loss: 1.0633, Test Loss: 1.3011
Epoch 51/1000 - Train Loss: 1.0718, Val Loss: 1.0633, Test Loss: 1.3018
