H3K36me3_AM_immune mean 2000 1 8 2
cpu
Epoch 1/1000 - Train Loss: 9.0260, Val Loss: 7.7022, Test Loss: 7.7184
Epoch 2/1000 - Train Loss: 6.6461, Val Loss: 5.5292, Test Loss: 5.5212
Epoch 3/1000 - Train Loss: 4.7493, Val Loss: 3.7873, Test Loss: 3.7757
Epoch 4/1000 - Train Loss: 3.1432, Val Loss: 2.7485, Test Loss: 2.1524
Epoch 5/1000 - Train Loss: 1.6324, Val Loss: 1.5191, Test Loss: 1.0065
Epoch 6/1000 - Train Loss: 0.7852, Val Loss: 0.3805, Test Loss: 0.4411
Epoch 7/1000 - Train Loss: 0.5369, Val Loss: 0.2779, Test Loss: 0.3041
Epoch 8/1000 - Train Loss: 0.3559, Val Loss: 0.2655, Test Loss: 0.2699
Epoch 9/1000 - Train Loss: 0.3357, Val Loss: 0.2728, Test Loss: 0.2647
Epoch 10/1000 - Train Loss: 0.3348, Val Loss: 0.2768, Test Loss: 0.2639
Epoch 11/1000 - Train Loss: 0.3361, Val Loss: 0.2804, Test Loss: 0.2638
Epoch 12/1000 - Train Loss: 0.3355, Val Loss: 0.2788, Test Loss: 0.2638
Epoch 13/1000 - Train Loss: 0.3353, Val Loss: 0.2822, Test Loss: 0.2639
Epoch 14/1000 - Train Loss: 0.3346, Val Loss: 0.6935, Test Loss: 0.2638
Epoch 15/1000 - Train Loss: 0.4440, Val Loss: 0.2785, Test Loss: 0.2638
Epoch 16/1000 - Train Loss: 0.3344, Val Loss: 0.2755, Test Loss: 0.2640
Epoch 17/1000 - Train Loss: 0.3350, Val Loss: 0.2770, Test Loss: 0.2638
Epoch 18/1000 - Train Loss: 0.3351, Val Loss: 0.2770, Test Loss: 0.2638
Epoch 19/1000 - Train Loss: 0.3371, Val Loss: 0.2809, Test Loss: 0.2638
Epoch 20/1000 - Train Loss: 0.3387, Val Loss: 0.2814, Test Loss: 0.2638
Epoch 21/1000 - Train Loss: 0.3350, Val Loss: 0.2767, Test Loss: 0.2638
Epoch 22/1000 - Train Loss: 0.3359, Val Loss: 0.2753, Test Loss: 0.2639
Epoch 23/1000 - Train Loss: 0.3354, Val Loss: 0.2769, Test Loss: 0.2638
Epoch 24/1000 - Train Loss: 0.3356, Val Loss: 0.2757, Test Loss: 0.2639
Epoch 25/1000 - Train Loss: 0.3349, Val Loss: 0.2761, Test Loss: 0.2638
Epoch 26/1000 - Train Loss: 0.3350, Val Loss: 0.2777, Test Loss: 0.2637
Epoch 27/1000 - Train Loss: 0.3375, Val Loss: 0.2818, Test Loss: 0.2638
Epoch 28/1000 - Train Loss: 0.3345, Val Loss: 0.2777, Test Loss: 0.2637
Epoch 29/1000 - Train Loss: 0.4433, Val Loss: 0.2683, Test Loss: 0.2665
Epoch 30/1000 - Train Loss: 0.3361, Val Loss: 0.2744, Test Loss: 0.2641
Epoch 31/1000 - Train Loss: 0.3358, Val Loss: 0.2720, Test Loss: 0.2647
Epoch 32/1000 - Train Loss: 0.3353, Val Loss: 0.2768, Test Loss: 0.2637
Epoch 33/1000 - Train Loss: 0.3355, Val Loss: 0.2764, Test Loss: 0.2638
Epoch 34/1000 - Train Loss: 0.3348, Val Loss: 0.2825, Test Loss: 0.2638
Epoch 35/1000 - Train Loss: 0.3351, Val Loss: 0.2761, Test Loss: 0.2638
Epoch 36/1000 - Train Loss: 0.3366, Val Loss: 0.2728, Test Loss: 0.2645
Epoch 37/1000 - Train Loss: 0.3334, Val Loss: 0.2806, Test Loss: 0.2636
Epoch 38/1000 - Train Loss: 0.3349, Val Loss: 0.2784, Test Loss: 0.2635
Epoch 39/1000 - Train Loss: 0.3351, Val Loss: 0.2814, Test Loss: 0.2636
Epoch 40/1000 - Train Loss: 0.3341, Val Loss: 0.2807, Test Loss: 0.2636
Epoch 41/1000 - Train Loss: 0.3351, Val Loss: 0.2813, Test Loss: 0.2636
Epoch 42/1000 - Train Loss: 0.3353, Val Loss: 0.2863, Test Loss: 0.2642
Epoch 43/1000 - Train Loss: 0.3343, Val Loss: 0.2831, Test Loss: 0.2636
Epoch 44/1000 - Train Loss: 0.3348, Val Loss: 0.2807, Test Loss: 0.2634
Epoch 45/1000 - Train Loss: 0.3342, Val Loss: 0.2792, Test Loss: 0.2634
Epoch 46/1000 - Train Loss: 0.3340, Val Loss: 0.2807, Test Loss: 0.2633
Epoch 47/1000 - Train Loss: 0.3348, Val Loss: 0.2798, Test Loss: 0.2633
Epoch 48/1000 - Train Loss: 0.3332, Val Loss: 0.2766, Test Loss: 0.2639
Epoch 49/1000 - Train Loss: 0.3307, Val Loss: 0.2881, Test Loss: 0.2635
Epoch 50/1000 - Train Loss: 0.3330, Val Loss: 0.2881, Test Loss: 0.2633
Epoch 51/1000 - Train Loss: 0.3316, Val Loss: 0.2856, Test Loss: 0.2629
Epoch 52/1000 - Train Loss: 0.3282, Val Loss: 0.2821, Test Loss: 0.2649
Epoch 53/1000 - Train Loss: 0.3263, Val Loss: 0.2815, Test Loss: 0.2696
Epoch 54/1000 - Train Loss: 0.3287, Val Loss: 0.2902, Test Loss: 0.2639
Epoch 55/1000 - Train Loss: 0.3262, Val Loss: 0.2889, Test Loss: 0.2662
Epoch 56/1000 - Train Loss: 0.3271, Val Loss: 0.2902, Test Loss: 0.2682
