H3K4me3_PGP_immune mean 100 2 4 1
cpu
Epoch 1/1000 - Train Loss: 8.6828, Val Loss: 8.0712, Test Loss: 8.0694
Epoch 2/1000 - Train Loss: 7.5347, Val Loss: 6.9549, Test Loss: 6.9527
Epoch 3/1000 - Train Loss: 6.5193, Val Loss: 6.0645, Test Loss: 6.0601
Epoch 4/1000 - Train Loss: 5.7080, Val Loss: 5.3084, Test Loss: 5.3032
Epoch 5/1000 - Train Loss: 4.9788, Val Loss: 4.6007, Test Loss: 4.5951
Epoch 6/1000 - Train Loss: 4.2844, Val Loss: 3.9178, Test Loss: 3.9120
Epoch 7/1000 - Train Loss: 3.6095, Val Loss: 3.2501, Test Loss: 3.2441
Epoch 8/1000 - Train Loss: 2.9598, Val Loss: 2.6082, Test Loss: 2.6220
Epoch 9/1000 - Train Loss: 2.3886, Val Loss: 2.0685, Test Loss: 2.1133
Epoch 10/1000 - Train Loss: 1.9477, Val Loss: 1.7119, Test Loss: 1.7309
Epoch 11/1000 - Train Loss: 1.6413, Val Loss: 1.4985, Test Loss: 1.4952
Epoch 12/1000 - Train Loss: 1.4809, Val Loss: 1.3818, Test Loss: 1.3930
Epoch 13/1000 - Train Loss: 1.4151, Val Loss: 1.3283, Test Loss: 1.3569
Epoch 14/1000 - Train Loss: 1.3842, Val Loss: 1.3007, Test Loss: 1.3340
Epoch 15/1000 - Train Loss: 1.3678, Val Loss: 1.2939, Test Loss: 1.3253
Epoch 16/1000 - Train Loss: 1.3624, Val Loss: 1.2908, Test Loss: 1.3227
Epoch 17/1000 - Train Loss: 1.3610, Val Loss: 1.2883, Test Loss: 1.3218
Epoch 18/1000 - Train Loss: 1.3605, Val Loss: 1.2884, Test Loss: 1.3218
Epoch 19/1000 - Train Loss: 1.3599, Val Loss: 1.2874, Test Loss: 1.3217
Epoch 20/1000 - Train Loss: 1.3608, Val Loss: 1.2871, Test Loss: 1.3217
Epoch 21/1000 - Train Loss: 1.3608, Val Loss: 1.2871, Test Loss: 1.3216
Epoch 22/1000 - Train Loss: 1.3606, Val Loss: 1.2876, Test Loss: 1.3216
Epoch 23/1000 - Train Loss: 1.3603, Val Loss: 1.2872, Test Loss: 1.3216
Epoch 24/1000 - Train Loss: 1.3602, Val Loss: 1.2884, Test Loss: 1.3218
Epoch 25/1000 - Train Loss: 1.3606, Val Loss: 1.2874, Test Loss: 1.3216
Epoch 26/1000 - Train Loss: 1.3604, Val Loss: 1.2879, Test Loss: 1.3217
Epoch 27/1000 - Train Loss: 1.3608, Val Loss: 1.2870, Test Loss: 1.3216
Epoch 28/1000 - Train Loss: 1.3600, Val Loss: 1.2873, Test Loss: 1.3216
Epoch 29/1000 - Train Loss: 1.3601, Val Loss: 1.2870, Test Loss: 1.3216
Epoch 30/1000 - Train Loss: 1.3604, Val Loss: 1.2870, Test Loss: 1.3216
Epoch 31/1000 - Train Loss: 1.3612, Val Loss: 1.2868, Test Loss: 1.3217
Epoch 32/1000 - Train Loss: 1.3602, Val Loss: 1.2873, Test Loss: 1.3216
Epoch 33/1000 - Train Loss: 1.3603, Val Loss: 1.2872, Test Loss: 1.3216
