dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,median,1000,2,2,1,191,0.4967858080623762,0.4381084426401472,0.5202269216298092,72675.10177826881
