dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K9me3_TDH_BP,linear,median,100,1,2,8,1,71,0.827402298267071,0.8005781907301682,0.9628204519098456,1376.99551320076
