dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_XJ_immune,linear,mean,100,1,1,4,1,31,1.3284760340295656,1.1912809944152831,1.06455743395049,29140.77674150467
