dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,linear,mean,100,1,2,16,2,174,0.3536804556550814,0.4318627933464428,0.4121184609153054,7124.780006885529
