dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_AM_immune,median,100,1,16,1,4,0.27596358691944795,0.21032135985618414,0.32039694394466384,59162.79289865494
