dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_AM_immune,median,1000,2,2,2,14,0.324757052630913,0.3090618678501674,0.27164322025371046,210.99822425842285
