dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_ENCODE,mean,1000,2,8,2,4,1.224398977616254,0.5758414798312717,1.2075249944414412,19.568267822265625
