dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_AM_immune,linear,mean,100,1,2,16,1,8,0.2697488055509679,0.23709782888722974,0.320963684487458,57614.036054611206
