dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_other,linear,median,100,1,1,4,1,50,1.3717531596913057,1.267878320482042,1.5835118192307494,214.86847710609436
