dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_immune,1,1,1,6371,2.099716663360596,1.1992647647857666,2.2400097846984863,10.993590831756592
H3K4me3_TDH_immune,1,1,2,12264,2.0685043334960938,1.6539058685302734,1.9918906688690183,19.561466217041016
H3K4me3_TDH_immune,1,32,1,3026,2.0987768173217773,1.2163587808609009,2.2280619144439697,6.7758989334106445
H3K4me3_TDH_immune,1,32,2,5687,2.0657706260681152,1.6383588314056396,1.994670391082764,10.74210238456726
H3K4me3_TDH_immune,1,64,1,1960,2.088695526123047,1.1992326974868774,2.224281072616577,4.964250087738037
H3K4me3_TDH_immune,1,64,2,4853,1.9895144701004028,1.6675509214401243,1.9681800603866575,9.435774326324465
H3K4me3_TDH_immune,1,128,1,1280,2.0005602836608887,1.188096284866333,2.1411945819854736,5.961529731750488
H3K4me3_TDH_immune,1,128,2,2764,1.6981865167617798,1.455196976661682,2.0074574947357178,6.379776239395142
H3K4me3_TDH_immune,1,256,1,548,2.071054458618164,1.2314274311065674,2.2088589668273926,2.826809883117676
H3K4me3_TDH_immune,1,256,2,2220,1.7602554559707642,1.4194875955581665,1.9776253700256348,5.857569456100464
H3K4me3_TDH_immune,1,512,1,1749,1.823482036590576,1.0656912326812744,2.177314519882202,5.7477734088897705
H3K4me3_TDH_immune,1,512,2,1507,1.7627772092819214,1.440549612045288,1.9751132726669312,5.199183702468872
H3K4me3_TDH_immune,1,2,1,14118,2.4377281665802,1.3419947624206543,2.9637162685394287,22.966400861740112
H3K4me3_TDH_immune,2,1,1,13286,2.4377284049987797,1.3418484926223757,2.964090347290039,24.95347261428833
H3K4me3_TDH_immune,2,1,2,11569,3.1844046115875244,2.212353229522705,2.248579263687134,22.172070503234863
H3K4me3_TDH_immune,2,2,1,13166,2.4377284049987797,1.3419958353042605,2.96428656578064,25.807047605514526
