dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_XJ_immune,mean,2000,1,4,2,197,1.0452112658270474,0.98243088722229,1.2831718460206063,1952.9743926525116
