method,fold,acc
mlp,1,91.91489361702128
mlp,2,95.86206896551724
mmit,1,96.59574468085106
mmit,2,94.13793103448276
linear_L1reg,1,94.04255319148936
linear_L1reg,2,95.51724137931036
AFT_XGboost,1,96.17021276595744
AFT_XGboost,2,97.93103448275862
lstm-linear,1,95.74468085106383
lstm-linear,2,93.44827586206895
lstm-square,1,95.74468085106383
lstm-square,2,94.13793103448276
