dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K9me3_TDH_BP,square,mean,1000,1,2,16,1,88,1.0869748327442301,0.9769823459478525,1.7477863560557705,12381.02492928505
