dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
CTCF_TDH_ENCODE,median,2000,2,2,2,2,0.6448476136620365,0.519644064061782,0.7327926986071528,787.9771342277527
