dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
ATAC_JV_adipose,linear,mean,100,1,1,8,1,37,1.0399882355514838,0.8303963947296142,1.1169593366858075,136688.15028905869
ATAC_JV_adipose,linear,mean,100,1,1,8,2,140,1.083810623713902,0.9676797064867888,0.9918255883503736,232821.5686738491
ATAC_JV_adipose,linear,mean,100,1,2,16,1,85,0.8466980262678496,0.7422695255279541,1.080939902562529,407410.85894966125
ATAC_JV_adipose,linear,mean,100,1,2,16,2,184,0.7783070319039481,0.8805426359176636,0.9159529499891328,605217.2822055817
ATAC_JV_adipose,linear,mean,100,1,2,2,1,19,1.0511855057307653,0.8292169857025147,1.105535232857482,209735.05995321277
ATAC_JV_adipose,linear,mean,100,1,2,2,2,41,1.1250285148620605,1.0209091901779177,1.0079669118896732,232791.1933534145
ATAC_JV_adipose,linear,mean,100,1,2,4,1,11,1.0508388743108632,0.8294431972503662,1.1065583076651238,186612.8085682392
ATAC_JV_adipose,linear,mean,100,1,2,4,2,256,0.9556561579023088,0.9613575393503364,1.035996931355174,784305.3710844517
ATAC_JV_adipose,linear,mean,100,1,2,8,1,5,1.073883752433621,0.8300063610076904,1.104819454558908,168376.65372943878
ATAC_JV_adipose,linear,mean,100,1,2,8,2,134,0.9763390268598284,0.9176278656179254,0.9657875483598166,459225.46779966354
ATAC_JV_adipose,linear,mean,1000,1,1,16,1,184,0.7196904372195808,0.6428488254547119,0.9598913758857064,33913.43088054657
ATAC_JV_adipose,linear,mean,1000,1,1,16,2,190,0.9795336832318988,0.894644704732028,0.9250262849699192,28870.58372974396
ATAC_JV_adipose,linear,mean,1000,1,1,2,1,17,1.0490110990952473,0.8291974925994873,1.1066807350611578,9879.599677085876
ATAC_JV_adipose,linear,mean,1000,1,1,2,2,207,1.1195578466142926,1.0005038326436824,1.0053263427765389,30459.865773439407
ATAC_JV_adipose,linear,mean,1000,1,1,4,1,11,1.0516196659633092,0.829180212020874,1.1060898968073876,8980.5930185318
ATAC_JV_adipose,linear,mean,1000,1,1,4,2,46,1.118294871194022,1.0129289735447278,1.0059482508558568,12084.20771765709
ATAC_JV_adipose,linear,mean,1000,1,1,8,1,6,1.0503023643882907,0.8313923931121826,1.1081415246066435,8777.128045797348
ATAC_JV_adipose,linear,mean,1000,1,1,8,2,169,1.0793602452959332,0.996103904464028,0.9793137767450596,26285.197771310806
ATAC_JV_adipose,linear,mean,1000,1,2,16,1,37,1.05163701213136,0.829770746231079,1.1068138314164393,26656.06711411476
ATAC_JV_adipose,linear,mean,1000,1,2,16,2,124,0.86013274874006,0.8831604285673662,0.8393970737612344,41846.04679179192
ATAC_JV_adipose,linear,mean,1000,1,2,2,1,19,1.051229598570843,0.8292380809783936,1.1055148399039492,19668.28400182724
ATAC_JV_adipose,linear,mean,1000,1,2,2,2,120,1.1055958420889718,1.0040292848240246,1.0104747962176317,40450.91571617127
ATAC_JV_adipose,linear,mean,1000,1,2,4,1,11,1.050935326790323,0.8294163990020752,1.1064818395327216,18489.50995659828
ATAC_JV_adipose,linear,mean,1000,1,2,4,2,132,1.054253191266741,1.007701732895591,0.9372296313929364,45129.69178724289
ATAC_JV_adipose,linear,mean,1000,1,2,8,1,5,1.0743666960268603,0.8304063129425049,1.1045318934471096,16168.485198497772
ATAC_JV_adipose,linear,mean,1000,1,2,8,2,181,0.9252969660077776,0.926800706169822,0.8663315695475756,55696.0602080822
ATAC_JV_adipose,linear,mean,2000,1,1,16,1,37,1.0508026687466367,0.8291284847259521,1.1056440649511607,6279.673319339752
ATAC_JV_adipose,linear,mean,2000,1,1,16,2,156,0.9713467407226564,0.9150375886396928,0.9341013954906928,11799.867834806442
ATAC_JV_adipose,linear,mean,2000,1,1,2,1,17,1.0493489041620372,0.829196081161499,1.106521166622911,4644.961537837982
ATAC_JV_adipose,linear,mean,2000,1,1,2,2,207,1.1166891070774625,1.0057252862236716,1.0067406049588832,15379.50319647789
ATAC_JV_adipose,linear,mean,2000,1,1,4,1,11,1.0521551103008038,0.8291198635101318,1.1058333235788562,5709.648092508316
ATAC_JV_adipose,linear,mean,2000,1,1,4,2,46,1.116721373966762,1.0107380151748655,1.0083117271826518,5429.541541337967
ATAC_JV_adipose,linear,mean,2000,1,1,8,1,6,1.050334404925911,0.8313994121551513,1.1081147389869168,3804.897287845612
ATAC_JV_adipose,linear,mean,2000,1,1,8,2,265,1.0099916403634208,0.945400747385892,0.945868164543214,19132.743368148804
ATAC_JV_adipose,linear,mean,2000,1,2,16,1,99,0.913963254617185,0.7789358711242675,1.0559370310883545,21127.597042799
ATAC_JV_adipose,linear,mean,2000,1,2,16,2,84,0.9336658477783204,0.9256108782508156,0.9627658099662968,14804.058604478836
ATAC_JV_adipose,linear,mean,2000,1,2,2,1,19,1.0511738767429275,0.8292106723785401,1.1055397225297203,10120.588411331177
ATAC_JV_adipose,linear,mean,2000,1,2,2,2,99,1.1149111911228724,1.0085796334526755,1.0152408805319932,18300.68267130852
ATAC_JV_adipose,linear,mean,2000,1,2,4,1,11,1.0507328850882394,0.8295488834381104,1.1066248210053466,9193.803701639175
ATAC_JV_adipose,linear,mean,2000,1,2,4,2,46,1.1224448912484306,1.0137235793200403,1.0048312229838798,10701.555926561356
ATAC_JV_adipose,linear,mean,2000,1,2,8,1,5,1.074410915374756,0.8304167270660401,1.1045141786200816,8166.651703357696
ATAC_JV_adipose,linear,mean,2000,1,2,8,2,120,1.0130046898978098,0.995567115870389,0.9054676885527324,19966.898688554764
ATAC_JV_adipose,linear,median,100,1,1,16,1,12,1.036149788875969,0.8261265277862548,1.1137495345720962,95879.04227542876
ATAC_JV_adipose,linear,median,100,1,1,16,2,81,1.1196182659694127,1.0004684383218938,1.0020724021322358,175357.52891373634
ATAC_JV_adipose,linear,median,100,1,1,2,1,17,1.0482501934985726,0.8288898754119873,1.1066486628632568,100524.42431473732
ATAC_JV_adipose,linear,median,100,1,1,2,2,46,1.125769089290074,1.0208601409738711,1.007161824683833,120521.04737448692
ATAC_JV_adipose,linear,median,100,1,1,4,1,11,1.0516986603639564,0.8289059352874756,1.1061495515309512,100052.96411061288
ATAC_JV_adipose,linear,median,100,1,1,4,2,76,1.1185175841195245,1.0084098794243552,1.0019880135854085,159155.48873972893
ATAC_JV_adipose,linear,median,100,1,1,8,1,37,1.038547554794623,0.8290602970123291,1.1193621692047817,131582.28333973885
ATAC_JV_adipose,linear,median,100,1,1,8,2,99,1.1060786955697195,0.9882382154464722,0.9981336535477056,187520.6094198227
ATAC_JV_adipose,linear,median,100,1,2,16,1,104,0.6879085837578287,0.7059140300750733,1.0053728290888817,459229.6558275223
ATAC_JV_adipose,linear,median,100,1,2,16,2,117,0.9042203222002302,0.8874782432209362,0.9131878469048476,426592.9688885212
ATAC_JV_adipose,linear,median,100,1,2,2,1,19,1.0511903957444797,0.8292195224761962,1.1055328508490296,216292.6729285717
ATAC_JV_adipose,linear,median,100,1,2,2,2,46,1.1258047076634,1.0208543972535566,1.007845209866035,253561.16746282575
ATAC_JV_adipose,linear,median,100,1,2,4,1,11,1.0507594079387432,0.829496545791626,1.1066110471612245,182472.29337215424
ATAC_JV_adipose,linear,median,100,1,2,4,2,269,0.8823223114013672,0.9422745487906716,0.9368620248344856,810704.6584675312
ATAC_JV_adipose,linear,median,100,1,2,8,1,5,1.0738915034702845,0.8300086879730224,1.1048171248065826,175387.1269545555
ATAC_JV_adipose,linear,median,100,1,2,8,2,178,0.9617147472926548,0.9380695603110574,0.9199781902437288,575064.8505461216
ATAC_JV_adipose,linear,median,1000,1,1,16,1,37,1.044814041682652,0.8298043155670166,1.1077496515561456,12118.58752131462
ATAC_JV_adipose,linear,median,1000,1,1,16,2,22,1.1206895583016532,1.017219966108149,1.0012724050661412,8641.347139596939
ATAC_JV_adipose,linear,median,1000,1,1,2,1,17,1.0490134151614443,0.8291755962371826,1.1064394511044298,9683.186563253405
ATAC_JV_adipose,linear,median,1000,1,1,2,2,76,1.1243435478210448,1.0198632261969829,1.0080643649992904,14707.38151693344
ATAC_JV_adipose,linear,median,1000,1,1,4,1,11,1.0519459101618551,0.8291328144073487,1.1060413465107957,8788.689887285233
ATAC_JV_adipose,linear,median,1000,1,1,4,2,120,1.1005883298601422,1.0117174820466477,1.0117287500117853,20395.30786848068
ATAC_JV_adipose,linear,median,1000,1,1,8,1,6,1.0506953365948737,0.8308843326568603,1.107743298082047,7896.163760900497
ATAC_JV_adipose,linear,median,1000,1,1,8,2,22,1.1280131231035504,1.0197639573704114,1.0059860179094764,8616.088931560516
ATAC_JV_adipose,linear,median,1000,1,2,16,1,37,1.0516948359353202,0.8298815441131592,1.1069015084880671,26120.72432589531
ATAC_JV_adipose,linear,median,1000,1,2,16,2,22,1.123513867514474,1.0164575251665982,1.0009878573378896,24120.905186653137
ATAC_JV_adipose,linear,median,1000,1,2,2,1,19,1.051217609522294,0.829232702255249,1.1055201656742184,20511.58716249466
ATAC_JV_adipose,linear,median,1000,1,2,2,2,46,1.1258462497166224,1.0209223682230169,1.0079966269857514,26592.482636213303
ATAC_JV_adipose,linear,median,1000,1,2,4,1,11,1.0507884074230582,0.8295081996917725,1.1065873490076632,18813.15148115158
ATAC_JV_adipose,linear,median,1000,1,2,4,2,46,1.125360507965088,1.019699129191312,1.0059845214936791,23853.10327196121
ATAC_JV_adipose,linear,median,1000,1,2,8,1,5,1.0740269836114378,0.8302969837188721,1.1045861440162137,16927.73664689064
ATAC_JV_adipose,linear,median,1000,1,2,8,2,46,1.1296489415849955,1.01733859018846,1.003390329640086,24415.843557357788
ATAC_JV_adipose,linear,median,2000,1,1,16,1,12,1.0437103388260822,0.8316128444671631,1.1082286486342616,4602.477124214172
ATAC_JV_adipose,linear,median,2000,1,1,16,2,182,1.0455395153590612,0.9770770181309092,0.9867558207938342,13749.72258925438
ATAC_JV_adipose,linear,median,2000,1,1,2,1,17,1.0489601796987105,0.8293141841888427,1.106555916947317,4827.017655134201
ATAC_JV_adipose,linear,median,2000,1,1,2,2,60,1.1249364716666086,1.0209419185465032,1.0090796365970518,6806.995698213577
ATAC_JV_adipose,linear,median,2000,1,1,4,1,11,1.0522894810657113,0.8291072940826416,1.1058402518703514,4422.0978763103485
ATAC_JV_adipose,linear,median,2000,1,1,4,2,41,1.1214811842782155,1.0166395902633667,1.00899992338041,5522.564972639084
ATAC_JV_adipose,linear,median,2000,1,1,8,1,6,1.050582832219649,0.8310706615447998,1.107839836921866,4038.233837366104
ATAC_JV_adipose,linear,median,2000,1,1,8,2,40,1.1181556020464216,1.014247254891829,1.0080325138278123,5401.3353707790375
ATAC_JV_adipose,linear,median,2000,1,2,16,1,3,1.0852612889542872,0.830829496383667,1.107616820836176,7779.449575901031
ATAC_JV_adipose,linear,median,2000,1,2,16,2,73,1.096446064540318,1.0143426873467185,1.0038253001081263,15370.620662927628
ATAC_JV_adipose,linear,median,2000,1,2,2,1,19,1.0514292084440893,0.8293278217315674,1.1054335119517429,10215.240486621857
ATAC_JV_adipose,linear,median,2000,1,2,2,2,46,1.12582426071167,1.0208859335292468,1.0079155724223068,11920.929328680038
ATAC_JV_adipose,linear,median,2000,1,2,4,1,11,1.050639381214064,0.8296096515655518,1.1066985544004395,8167.127889633179
ATAC_JV_adipose,linear,median,2000,1,2,4,2,46,1.1244441304888044,1.0199842994863335,1.0083275868640682,11890.088992595673
ATAC_JV_adipose,linear,median,2000,1,2,8,1,5,1.0739037163403569,0.8301811504364014,1.1046578307130022,8162.816153764725
ATAC_JV_adipose,linear,median,2000,1,2,8,2,226,0.9019496726989746,0.8978934613141146,0.925051696901399,33256.65674114227
CTCF_TDH_ENCODE,square,mean,100,1,1,16,1,50,1.5065326406236124,2.066098461835645,1.1950128151802346,53767.95409989357
CTCF_TDH_ENCODE,square,mean,100,1,1,16,2,77,1.271116360509421,0.9025257871458856,1.610369401657538,62148.90949249268
CTCF_TDH_ENCODE,square,mean,100,1,1,2,1,1000,1.0374646312843534,1.203689106926322,1.031037742061363,512784.14571881294
CTCF_TDH_ENCODE,square,mean,100,1,1,2,2,103,1.2723965841838951,0.904918147579712,1.6127882567216518,66389.79041528702
CTCF_TDH_ENCODE,square,mean,100,1,1,4,1,565,0.6306899734461181,1.2455484486185011,0.8248468753514923,326684.1700539589
CTCF_TDH_ENCODE,square,mean,100,1,1,4,2,74,1.2777852638513405,0.904744099606486,1.613754886038137,60975.56492471695
CTCF_TDH_ENCODE,square,mean,100,1,1,8,1,50,1.4993126360092832,2.082557887816802,1.198048281042637,50215.40350699425
CTCF_TDH_ENCODE,square,mean,100,1,1,8,2,43,1.2739917843588695,0.904818045304102,1.6132740132191117,44690.26443910599
CTCF_TDH_ENCODE,square,mean,100,1,2,16,1,50,1.506415535940062,2.067014418367762,1.1958062914986622,113757.59695100784
CTCF_TDH_ENCODE,square,mean,100,1,2,16,2,52,1.276168431838672,0.9049637306700734,1.6132569119360356,101003.19226431848
CTCF_TDH_ENCODE,square,mean,100,1,2,2,1,137,1.4959241843376403,2.09178999774158,1.2002857124233353,189097.7532815933
CTCF_TDH_ENCODE,square,mean,100,1,2,2,2,113,1.273356528591309,0.9049844029633438,1.6130697781051395,154611.39113307
CTCF_TDH_ENCODE,square,mean,100,1,2,4,1,316,0.2626508211768127,0.970506790257059,0.6805054813704439,382113.94405913353
CTCF_TDH_ENCODE,square,mean,100,1,2,4,2,73,1.2752917189526358,0.9049743122475988,1.6134383023975771,122063.72356820108
CTCF_TDH_ENCODE,square,mean,100,1,2,8,1,50,1.499621926614334,2.0820743062344262,1.198237910148843,141987.51808595657
CTCF_TDH_ENCODE,square,mean,100,1,2,8,2,41,1.2797576234356236,0.9050998600090252,1.6126884784340405,85887.69887948036
CTCF_TDH_ENCODE,square,mean,1000,1,1,16,1,180,0.4550408160761645,1.0426275417208672,0.4650329428865721,10990.766262292862
CTCF_TDH_ENCODE,square,mean,1000,1,1,16,2,23,1.276207605948939,0.9051937533213812,1.612677919247178,3434.936668395996
CTCF_TDH_ENCODE,square,mean,1000,1,1,2,1,1000,0.9943281601292068,1.1691238877363503,1.024050419331832,47907.6768219471
CTCF_TDH_ENCODE,square,mean,1000,1,1,2,2,103,1.272183814002618,0.9053869508206844,1.6120679598415688,8961.485751867294
CTCF_TDH_ENCODE,square,mean,1000,1,1,4,1,446,0.6102789349524522,1.066367281600833,0.6585993837132784,24044.97641324997
CTCF_TDH_ENCODE,square,mean,1000,1,1,4,2,74,1.2775173166943992,0.9048560193794616,1.613379512808989,5508.236618518829
CTCF_TDH_ENCODE,square,mean,1000,1,1,8,1,50,1.4992961794084223,2.082167045182723,1.1981374909034157,4966.501292705536
CTCF_TDH_ENCODE,square,mean,1000,1,1,8,2,43,1.2739337412466698,0.9051542113370756,1.6130412749868848,4190.4433307647705
