dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_immune,1,1,1,2595,1.9761805534362795,1.579864501953125,4.343365669250488,5.499343633651733
H3K36me3_TDH_immune,1,1,2,1336,8.780176162719727,7.844480514526367,17.793256759643555,3.623125076293945
H3K36me3_TDH_immune,1,2,1,2406,1.9048893451690676,1.6258504390716553,4.254581451416016,5.300186634063721
H3K36me3_TDH_immune,1,2,2,1170,8.622698783874512,7.723711967468262,17.59087562561035,3.383345365524292
H3K36me3_TDH_immune,1,4,1,18511,0.4774968028068542,0.8344120383262634,0.8287383913993835,18.52635431289673
H3K36me3_TDH_immune,1,4,2,16382,0.871605396270752,0.6454591155052185,0.589430570602417,16.613810062408447
H3K36me3_TDH_immune,1,8,1,1374,1.7670042514801023,1.6199429035186768,4.249803066253662,3.671098232269287
H3K36me3_TDH_immune,1,8,2,582,8.00090217590332,7.96435546875,16.718082427978516,2.5381250381469727
H3K36me3_TDH_immune,1,16,1,1106,1.680103421211243,1.6909798383712769,4.32162618637085,3.364353656768799
H3K36me3_TDH_immune,1,16,2,504,7.978185176849365,8.469282150268555,17.00075340270996,2.408468246459961
H3K36me3_TDH_immune,1,32,1,807,1.6760101318359375,1.674288988113403,4.247941970825195,2.944842576980591
H3K36me3_TDH_immune,1,32,2,364,7.426901340484619,8.456228256225586,16.231470108032227,2.229151725769043
H3K36me3_TDH_immune,1,64,1,416,1.2756290435791016,2.7212791442871094,4.861532688140869,2.3008933067321777
H3K36me3_TDH_immune,1,64,2,220,5.923515319824219,8.278287887573242,13.634913444519045,1.998203992843628
H3K36me3_TDH_immune,1,128,1,303,0.8487653136253357,2.67204213142395,4.6100358963012695,2.319009065628052
H3K36me3_TDH_immune,1,128,2,162,4.606133460998535,8.482508659362793,11.511343955993652,1.9309759140014648
H3K36me3_TDH_immune,1,256,1,178,1.178078293800354,2.8004937171936035,4.91996431350708,1.902252197265625
H3K36me3_TDH_immune,1,256,2,116,3.188606977462769,8.579460144042969,9.301438331604004,1.894327402114868
H3K36me3_TDH_immune,1,512,1,850,0.1957124322652816,1.9329562187194824,2.477418899536133,3.566399574279785
H3K36me3_TDH_immune,1,512,2,924,0.0756704956293106,1.691237449645996,2.947209596633911,3.7185423374176025
H3K36me3_TDH_immune,2,1,1,18208,0.4774968028068542,0.8344120383262634,0.8287383913993835,33.463887214660645
H3K36me3_TDH_immune,2,1,2,16079,0.8716058731079102,0.6454272866249084,0.5890096426010132,29.27066683769226
H3K36me3_TDH_immune,2,2,1,17741,0.4774968028068542,0.8344120383262634,0.8287383913993835,44.05671262741089
H3K36me3_TDH_immune,2,2,2,15611,0.8716052770614624,0.6454141139984131,0.5890186429023743,29.488208055496216
H3K36me3_TDH_immune,2,4,1,18433,0.4774968028068542,0.8344120383262634,0.8287383913993835,34.00381326675415
H3K36me3_TDH_immune,2,4,2,16304,0.8716052770614624,0.6454480886459351,0.5894898176193237,30.651646614074707
H3K36me3_TDH_immune,2,8,1,814,1.368613600730896,1.589036464691162,3.84195327758789,3.2069754600524902
H3K36me3_TDH_immune,2,8,2,429,6.775658130645752,7.972704887390137,14.822460174560549,2.447180986404419
H3K36me3_TDH_immune,2,16,1,479,1.077906370162964,2.433626174926758,4.383011817932129,2.556318044662476
H3K36me3_TDH_immune,2,16,2,262,5.360309600830078,8.219436645507812,11.850093841552734,1.3229072093963623
H3K36me3_TDH_immune,2,32,1,229,0.6169810891151428,3.0438671112060547,4.822652339935303,1.9691920280456543
H3K36me3_TDH_immune,2,32,2,177,3.974792718887329,8.325108528137207,10.039791107177734,2.0947413444519043
H3K36me3_TDH_immune,2,64,1,366,0.3852754235267639,3.345224380493164,3.849743604660034,2.4981942176818848
H3K36me3_TDH_immune,2,64,2,1095,0.0749571546912193,2.132833957672119,3.066737413406372,3.886161327362061
H3K36me3_TDH_immune,2,128,1,1064,0.1907476037740707,1.5522383451461792,1.873845458030701,4.04946494102478
H3K36me3_TDH_immune,2,128,2,1315,0.0748559609055519,0.7186048030853271,2.7139711380004883,4.623768091201782
H3K36me3_TDH_immune,2,256,1,282,0.21148681640625,1.996866226196289,2.3909401893615723,2.553785562515259
H3K36me3_TDH_immune,2,256,2,494,0.0751714184880256,1.12710702419281,3.0401482582092285,3.0779566764831543
H3K36me3_TDH_immune,2,512,1,32,0.2450993657112121,1.6783140897750854,2.527939796447754,2.122797966003418
H3K36me3_TDH_immune,2,512,2,626,0.0748557448387146,0.2711870372295379,2.3541996479034424,4.74887228012085
H3K36me3_TDH_immune,3,1,1,19157,0.4774968028068542,0.8344120383262634,0.8287383913993835,39.60144233703613
H3K36me3_TDH_immune,3,1,2,17030,0.8716058731079102,0.6454057693481445,0.5890046954154968,35.95910382270813
H3K36me3_TDH_immune,3,2,1,18122,0.4774968028068542,0.8344120383262634,0.8287383913993835,38.59525108337402
H3K36me3_TDH_immune,3,2,2,15993,0.8716056942939758,0.6454203128814697,0.5890145897865295,34.31311750411987
H3K36me3_TDH_immune,3,4,1,2484,0.4774967730045318,0.8344066143035889,0.8287402391433716,6.843844890594482
H3K36me3_TDH_immune,3,4,2,1795,0.8716058731079102,0.6442698836326599,0.5843737721443176,5.471347570419312
