dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me1_TDH_BP,linear,mean,2000,1,1,16,1,253,0.8141789600766939,0.6190706888834635,0.9466075091294839,9538.684570789337
