dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_RL_cancer,median,2000,2,16,1,1,1.6921322345733643,1.9111807346343994,1.1610943242123253,427.02764678001404
