dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_PGP_immune,mean,100,2,4,1,54,1.3066076117177163,1.1591930697041173,1.288238119071638,1402.4682676792145
