dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_RL_cancer,mean,1000,2,4,1,44,1.254834000269572,1.7257935404777527,1.1370451274671052,1561.7015361785889
