dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,linear,mean,1000,1,1,4,1,213,0.5110595622011495,0.41747655648209475,0.5461839867024286,13362.995160102844
