dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_PGP_immune,square,median,100,1,1,8,2,145,1.76944132730678,1.861953703236991,2.324850736001146,114367.45026993752
