dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_PGP_immune,median,2000,2,8,2,151,0.989100485776378,1.034487379008326,1.2593622546042165,197.42255330085754
