dataset,num_layers,layer_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,1,1,1,12736,0.8776817321777344,0.6789263486862183,1.053739309310913,22.233808755874637
H3K27ac-H3K4me3_TDHAM_BP,1,1,2,14219,0.8227165937423706,1.1542775630950928,0.8740977048873901,24.681801557540894
H3K27ac-H3K4me3_TDHAM_BP,1,1,3,18528,0.83562171459198,0.429961234331131,1.3058574199676514,32.21370577812195
H3K27ac-H3K4me3_TDHAM_BP,1,1,4,17786,0.7946063876152039,1.1238386631011963,0.8576009273529053,30.237231016159058
H3K27ac-H3K4me3_TDHAM_BP,1,2,1,12288,0.876447319984436,0.6837335228919983,1.0534701347351074,24.84142756462097
H3K27ac-H3K4me3_TDHAM_BP,1,2,2,12927,0.8304321765899658,1.1669280529022217,0.8792805671691895,24.61754941940308
H3K27ac-H3K4me3_TDHAM_BP,1,2,3,17358,0.8366081714630127,0.4305848181247711,1.2938134670257568,32.7101776599884
H3K27ac-H3K4me3_TDHAM_BP,1,2,4,16908,0.7935909628868103,1.123852252960205,0.8554591536521912,31.99248719215393
H3K27ac-H3K4me3_TDHAM_BP,1,4,1,16097,1.6217435598373413,1.4084898233413696,1.705095887184143,31.95132327079773
H3K27ac-H3K4me3_TDHAM_BP,1,4,2,13054,1.6573667526245115,1.5864330530166626,1.5587866306304932,25.640679359436035
H3K27ac-H3K4me3_TDHAM_BP,1,4,3,13450,1.7320644855499268,1.1609444618225098,1.5894806385040283,26.64748525619507
H3K27ac-H3K4me3_TDHAM_BP,1,4,4,15520,1.5815629959106443,1.720858097076416,1.628143072128296,30.48195052146912
H3K27ac-H3K4me3_TDHAM_BP,1,8,1,10814,0.7799941897392273,0.6321130990982056,1.0001577138900757,44.21507287025452
H3K27ac-H3K4me3_TDHAM_BP,1,8,2,6065,1.045845866203308,1.353003978729248,1.0382843017578125,13.089456796646118
H3K27ac-H3K4me3_TDHAM_BP,1,8,3,9997,0.8243156671524048,0.4454010426998138,1.2415529489517212,19.37459635734558
H3K27ac-H3K4me3_TDHAM_BP,1,8,4,11913,0.7778221368789673,1.110051512718201,0.8447207808494568,22.846781730651852
H3K27ac-H3K4me3_TDHAM_BP,1,16,1,9170,0.8571787476539612,0.6962556838989258,1.0490055084228516,18.81136655807495
H3K27ac-H3K4me3_TDHAM_BP,1,16,2,9217,0.8295683264732361,1.1540284156799316,0.8757913112640381,19.03394627571106
H3K27ac-H3K4me3_TDHAM_BP,1,16,3,13477,0.7565706968307495,0.39802947640419,1.3561309576034546,26.867286920547485
H3K27ac-H3K4me3_TDHAM_BP,1,16,4,11065,0.7956662178039551,1.1257503032684326,0.860019326210022,22.708107233047485
H3K27ac-H3K4me3_TDHAM_BP,1,32,1,3775,0.9073973298072816,0.719013512134552,1.0899893045425415,9.797080993652344
H3K27ac-H3K4me3_TDHAM_BP,1,32,2,5302,0.791343092918396,1.0982753038406372,0.82122802734375,12.72393536567688
H3K27ac-H3K4me3_TDHAM_BP,1,32,3,5057,0.8039069771766663,0.4631279408931732,1.306684970855713,12.27363920211792
H3K27ac-H3K4me3_TDHAM_BP,1,32,4,2715,0.902746558189392,1.4211088418960571,0.9960104823112488,7.403748989105225
H3K27ac-H3K4me3_TDHAM_BP,1,64,1,5625,0.7283955812454224,0.6815717816352844,1.0563678741455078,15.838272094726562
H3K27ac-H3K4me3_TDHAM_BP,1,64,2,4095,0.8506972789764404,1.1930357217788696,0.8623294234275818,12.21345567703247
H3K27ac-H3K4me3_TDHAM_BP,1,64,3,4670,0.8043285608291626,0.4718442261219024,1.3090524673461914,13.401439666748049
H3K27ac-H3K4me3_TDHAM_BP,1,64,4,2838,0.8777222633361816,1.375224471092224,0.9344501495361328,8.923646211624146
H3K27ac-H3K4me3_TDHAM_BP,1,128,1,4432,0.7084068655967712,0.6252493858337402,1.0356839895248413,16.337297201156616
H3K27ac-H3K4me3_TDHAM_BP,1,128,2,1889,0.9281871914863586,1.2093673944473269,0.9018428921699524,8.082601070404053
H3K27ac-H3K4me3_TDHAM_BP,1,128,3,3409,0.8050923347473145,0.4677034914493561,1.2918815612792969,13.806159734725952
H3K27ac-H3K4me3_TDHAM_BP,1,128,4,3088,0.7012218832969666,1.2954894304275513,0.7801524996757507,12.71697211265564
H3K27ac-H3K4me3_TDHAM_BP,1,256,1,2669,0.7200459241867065,0.5895301103591919,0.9646816253662108,16.119056701660156
H3K27ac-H3K4me3_TDHAM_BP,1,256,2,3258,0.598739504814148,1.0797759294509888,0.8349524140357971,18.81718397140503
H3K27ac-H3K4me3_TDHAM_BP,1,256,3,2511,0.7222506403923035,0.4630324840545654,1.126923441886902,23.380434274673465
H3K27ac-H3K4me3_TDHAM_BP,1,256,4,2423,0.6552081108093262,1.2499563694000244,0.7349496483802795,13.679293632507324
H3K27ac-H3K4me3_TDHAM_BP,1,512,1,1517,0.6614184379577637,0.624180018901825,0.9387295842170716,19.38483309745789
H3K27ac-H3K4me3_TDHAM_BP,1,512,2,1944,0.612589955329895,1.02306866645813,0.8819411396980286,23.21872043609619
H3K27ac-H3K4me3_TDHAM_BP,1,512,3,1274,0.7009631991386414,0.4256379306316376,1.054837346076965,15.548778772354126
H3K27ac-H3K4me3_TDHAM_BP,1,512,4,1317,0.6442683339118958,1.2920420169830322,0.7827364802360535,14.202170610427856
H3K27ac-H3K4me3_TDHAM_BP,2,1,1,15783,1.6217435598373413,1.4084898233413696,1.705095887184143,32.637391328811646
H3K27ac-H3K4me3_TDHAM_BP,2,1,2,12739,1.6574116945266724,1.5864330530166626,1.5588241815567017,26.4380407333374
H3K27ac-H3K4me3_TDHAM_BP,2,1,3,13134,1.7321083545684814,1.1609444618225098,1.5894287824630735,27.76478600502014
H3K27ac-H3K4me3_TDHAM_BP,2,1,4,15181,1.581563115119934,1.720858097076416,1.628143072128296,31.58541202545166
H3K27ac-H3K4me3_TDHAM_BP,2,2,1,15296,1.6217435598373413,1.4084898233413696,1.705095887184143,33.748061418533325
H3K27ac-H3K4me3_TDHAM_BP,2,2,2,12254,1.6573485136032104,1.5864330530166626,1.5587714910507202,27.978710889816284
H3K27ac-H3K4me3_TDHAM_BP,2,2,3,12649,1.7320863008499146,1.1609444618225098,1.5894546508789062,28.2510678768158
H3K27ac-H3K4me3_TDHAM_BP,2,2,4,14719,1.5815629959106443,1.720858097076416,1.628143072128296,31.992286205291748
H3K27ac-H3K4me3_TDHAM_BP,2,4,1,16016,1.6217435598373413,1.4084898233413696,1.705095887184143,35.27735257148743
H3K27ac-H3K4me3_TDHAM_BP,2,4,2,12974,1.6573374271392822,1.586432933807373,1.5587621927261353,28.63588571548462
H3K27ac-H3K4me3_TDHAM_BP,2,4,3,13367,1.7321152687072754,1.160944581031799,1.5894205570220947,29.853216409683228
H3K27ac-H3K4me3_TDHAM_BP,2,4,4,15439,1.5815629959106443,1.720858097076416,1.628143072128296,34.02646565437317
H3K27ac-H3K4me3_TDHAM_BP,2,8,1,3710,0.9102686643600464,0.7224774360656738,1.1212645769119265,9.767861604690552
