dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,square,median,1000,1,2,16,4,29,1.5810578439459089,1.6717764861820865,1.6298553723004279,8535.495738267899
