dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_other,median,1000,2,4,2,1,1.5487154110057935,1.6451923370361328,1.2971401879953783,20.30009961128235
