dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_ENCODE,linear,mean,2000,1,2,8,2,76,1.1821178828968721,0.5588093863593208,1.1850219590323312,370.7414939403534
