dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_XJ_immune,mean,2000,1,8,1,184,0.9662681107569222,0.9031576156616211,0.9760504356802326,2938.8169219493866
