dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_RL_cancer,mean,2000,2,2,2,2,1.4114641264865273,0.45766082562898336,1.4432964450434635,13.524193525314331
