dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_TDH_immune,linear,mean,100,1,2,16,2,67,1.45739327205552,1.128419664171007,1.2178631167726468,45019.17833542824
