dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_TDH_ENCODE,median,1000,2,8,2,4,1.2130405762616325,0.6263960732354058,1.1693665776933944,732.9501106739044
