dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
ATAC_JV_adipose,median,1000,1,16,1,2,1.0857555817584603,0.8388026142120362,1.1123315950506898,2695.1779174804688
