dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
ATAC_JV_adipose,linear,mean,2000,1,2,2,2,175,1.1151932607378279,1.0016670552167026,1.006897749939585,8892.678448438644
