dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K4me3_PGP_immune,mean,100,2,8,2,23,1.2255897732962548,1.2607202694333832,1.364218665707496,27917.430173635483
