dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K36me3_AM_immune,square,mean,2000,1,1,4,2,24,0.5292012376100474,0.32849457435631413,0.4136880320777511,1717.0078592300415
