dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
ATAC_JV_adipose,mean,1000,2,2,2,55,1.1317050852094377,1.0169245654886419,1.0013521376664076,8724.328557491302
