dataset,loss_type,compress_type,compress_size,input_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27ac-H3K4me3_TDHAM_BP,linear,mean,100,1,2,2,3,112,0.4340696924904916,0.44994621532019163,0.5700299264863133,543255.0297989845
