dataset,compress_type,compress_size,num_layers,hidden_size,test_fold,stop_epoch,train_loss,val_loss,test_loss,time
H3K27me3_TDH_some,median,2000,1,16,1,2,1.5824600060780842,1.720505952835083,1.4576293097601996,42.982630252838135
